ProgramName,Degree,PrgoramName with Degree,ProgID,TotalCredits,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Title,Credits,PreReq,CoReq,DiverseCultures,Unnamed: 19
"Technology, Equity, and Accessibility for Learners",GC,"Technology, Equity, and Accessibility for Learners - GC",3285,9,Graduate,2024-2025,Common Core,,,,,KSP,624,"Accessibility, Technology, and Learning",3,,,,
"Technology, Equity, and Accessibility for Learners",GC,"Technology, Equity, and Accessibility for Learners - GC",3285,9,Graduate,2024-2025,Common Core,,,,,KSP,667,Social Justice and Technology for Learning,3,,,,
"Technology, Equity, and Accessibility for Learners",GC,"Technology, Equity, and Accessibility for Learners - GC",3285,9,Graduate,2024-2025,Common Core,,,,,KSP,689,Supporting Learning through technology,3,,,,
