Credit Count
3
3
1-6
3
3
3
1-6
1-3
1-3
1-6
1-6
4
4
4
4
4
4
4
4
4
4
4
1-4
1-6
1-4
3
3
3
3
0
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
1-3
3
1-9
3
1-3
5
5
4
4
1-3
1-4
1-3
1-3
1-6
1-4
3
3
1-4
1-3
1-3
1-4
1-3
1-4
1-3
1-4
3
1-6
1-6
1-4
1-4
1-4
1-4
1-3
1-4
1-3
1-4
1-4
1-4
1-4
1-4
1-6
1-6
1-4
1
3
4
3
3
3
3
4
1-3
4
4
3
3
3
4
4
1
1-4
3
4
4
4
3
4
4
3
3
3
3
3
3
3
4
1-4
3
3
3
3
4
4
4
4
3
1-3
3
1-4
1-4
3
4
4
4
4
1-4
1-10
1-3
1-4
4
4
3
4
4
4
2
4
3
4
1-3
3
3
1-8
4
3
3
1-4
2
1-10
1-5
4
4
4
4
1-4
1-4
1-4
4
1-4
1-4
1-6
4
1-4
1-4
1-4
4
1-4
1-6
1-6
1-4
3
0
3
3
1-3
3
1-3
1-6
1-6
1-6
1-6
1-4
4
4
4
4
4
4
4
1-4
1-6
1-4
4
4
4
4
4
4
4
1-4
1-6
1-4
1-6
1-6
3
4
4
4
4
4
4
4
4
4
4
4
4
4
1-4
4
4
4
1
1
1
4
4
4
4
4
4
4
4
4
4
4
1-4
1-4
1-4
4
4
4
4
4
4
4
4
4
4
4
1763-18204
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
1-4
1-12
1-4
3
1
3
3
3
3
3
3
1
1-2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
1-3
3
3
3
3
3
3
3
3
1-6
1-5
1
1-9
1-12
1-6
1-6
1-4
1-6
1-6
1
3
1
2
3
2
2
3
2
3
3
3
3
3
2
2
2
2
2
3
3
3
3
3
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
1-2
3
3
4
3
3
1-4
1-10
3
1-5
4
4
1-4
1-4
1-4
4
4
1-4
1-4
3
0
3
3
3
3
3
3
1-3
1-9
1-3
1-3
1-4
1-4
1-4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1-18
1-4
1-4
1
3
3
1
2
3
3
3
3
1
11
11
1-3
1-6
1-3
1-6
1-4
1-8
1-6
4
4
3
4
3
4
4
4
4
4
3
3
3
3
4
4
4
4
3
4
4
4
4
credits)
4
4
0
4
4
4
3
4
4
4
4
4
4
3
4
4
3
4
4
4
4
3
3
3
3
1-3
1-4
1-4
3
1-4
1-12
1-4
2
3
3
3
3
3
3
1-4
2
3
3
3
3
3
2
3
3
0
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
3
1-4
1-6
1-6
1-10
1-10
1-10
1-10
1-10
1-10
1-10
1-10
1-10
1-10
1-10
1-6
3
4
3
4
3
4
4
3
0
3
3
2
3
3
3
3
3
3
1-4
1-10
1-4
3
4
3
4
3
4
4
3
3
3
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
1
0
3
3
3
3
3
3
3
1
3
3
3
3
3
3
3
3
3
4
3
3
1-4
3
3
3
3
3
3
3
3
0
3
3
3
3
3
3
3
3
3
3
3
3
1-9
3
1-4
2
2
2
3
3
1-8
3
3
3
3
3
1-8
0
3
3
3
3
3
2
2
4
4
4
3
3
3
0
1-3
2
2
1-2
1-2
0
2
2
2
0
3
3
3
3
3
3
3
3
3
1-4
3
2
3
2
3
2
3
3
3
3
3
3
1-3
3
2
3
3
3
2
3
3
3
3
2
3
3
1-4
1-4
1-16
1-4
1-6
1-6
1-6
0-1
0-1
0-1
0-1
"0,1"
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
0
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
0-1
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
0-1
3
3
3
1-3
3
3
3
3
3
3
3
3
4
3
4
3
4
3
5
5
3
2
4
2
5
7
2
4
0
3
3
5
3
2
1
4
4
3
4
4
4
3
4
3
3
4
2
4
1-3
1-5
1
1-5
3
3
3
3
3
3
3
3
3
3
3
3
1-3
3
3
3
3
3
3
3
3
3
3
1-6
1-6
3
1-6
3
3
1
4
4
2
4
3
3
1
1
3
3
3
1-3
2
4
3
3
3
3
4
3
3
2
1-6
1-2
1-16
1-8
4
4
4
4
4
1-4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
1-4
4
4
4
4
4
4
1-4
4
4
4
4
4
4
4
1-4
4
4
4
4
4
4
4
4
1-4
4
4
4
4
1-4
4
4
4
4
4
4
1-4
4
4
4
4
4
1-12
1-5
4
2
4
1
4
4
4
3
3
1-4
3
2
4
4
4
4
4
3
0
4
4
4
4
4
4
1-4
4
4
4
4
4
1-4
4
4
3
4
1-4
4
4
3
4
4
4
1-4
1-5
1-3
2
1-8
1-4
3
3
3
1-3
3
3
3
2
3
3
3
3
3
3
3
1
0
3
3
3
3
3
3
3
3
3
3
1
3
3
3
3
1-3
1-4
1-4
3
9
1-8
1-8
1-4
4
4
4
4
1-4
4
4
1-4
1-4
1-4
4
1-4
4
4
4
3
1-4
3
2
2
4
4
0
2
2
2
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
1-6
1-3
4
1-12
1-6
2
1-4
1-6
4
1-6
1-6
1-8
4
4
3
1-3
4
4
4
4
3
3
3
3
3
3
4
4
4
4
4
8
1-6
1-3
1-3
1-3
1-10
1-6
4
4
1-6
1-6
4
4
4
1-6
1-6
1-4
1-4
4
1-4
1-4
1-4
1-6
1-6
1-3
1-4
1-4
4
1-4
4
1-3
1-4
1-4
3
2
4
4
3
3
4
4
4
4
4
4
3
4
8
1-3
1-2
1-3
4
3
4
3
0
3
3
4
4
3
3
3
1-3
1-4
3
1-4
1-12
1-4
3
3
1-2
1-2
1-2
1-2
1-2
1-2
1-2
3
1
3
3
2
2
1
3
3
3
3
3
3
3
3
1
2
3
1
3
1
1-4
1-4
1-2
1-2
1-2
1-2
1-2
1-2
1-2
1-2
1-2
0
1
3
3
1
3
3
3
3
3
3
3
3
2
3
1-2
1-2
1-2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
1-3
1-8
1-3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
1-3
1-6
3
1-12
1-4
4
0
3
1
1
1-4
 and Representation 4.00 07 ENG 211W Literature and Human Diversity 4.00 07 ETHN 100 American Racial Minorities 3.00 07 ETHN 101 Introduction to Multicultural & Ethnic Studies 3.00 07 ETHN 150 Multi-Cultural/Ethnic Experience 3.00 07 ETHN 200 Interracial/Interethnic Dating/Marriage 3.00 07 ETHN 201W Perspectives on African Americans 3 07 ETHN 203W Perspectives on Asian Americans 3.00 07 ETHN 204W Perspectives on Latinos/Hispanics 3.00 07 GERO 200 Family Dynamics of Aging 3.00 07 GERO 200W Family Dynamics of Aging 3.00 07 GWS 110 Introduction to Gender 4.00 07 GWS 110W Introduction to Gender 4.00 07 GWS 225 Queer America 4.00 07 GWS 225W Queer America 4.00 07 HIST 155 History of the Family in America 3.00 07 HIST 190 United States to 1877 4.00 07 HIST 190W United States to 1877 4.00 07 HIST 191 United States Since 1877 4.00 07 HIST 191W United States Since 1877 4.00 07 HIST 232 Islamic Civilizations 4.00 07 HIST 246W Sports and Games in History 4.00 07 HLTH 211 Human Sexuality in a World of Diversity 3.00 07 HUM 281W Human Diversity and Humanities Traditions 4.00 07 KSP 220W Human Relations in a Multicultural Society 3.00 07 MUSC 102 Pop Music USA: Jazz to Country to Blues 3.00 07 MUSC 103 Pop Music USA: R & B to MTV 3.00 07 PHIL 115W Philosophy of Race
