ProgramName,Degree,Program,ProgID,TotalCredits,EmphasisName,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Course,Title,Credits,PreReq,CoReq,DiverseCultures
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,536,COMM 536,Specialized Writing,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,540,COMM 540,Special Topics,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,544,COMM 544,Music Promotion and Social Media,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,550,COMM 550,Speech-Debate: Pedagogy,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,551,COMM 551,Speech-Debate: Intro to Debate,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,552,COMM 552,Speech-Debate: Advanced Debate,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,553,COMM 553,Speech-Debate: Adv Pedagogy,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,554,COMM 554,Speech-Debate: Interpretation & Performance,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,555,COMM 555,Speech-Debate: Theory & Practice I,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,556,COMM 556,Speech-Debate: Theory & Practice II,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,557,COMM 557,Speech-Debate: Theory & Practice III,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,565,COMM 565,Global Media,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,570,COMM 570,Topics in Health Communication,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,601,COMM 601,Proseminar in Communication and Media,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,604,COMM 604,Communication Training and Development,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,605,COMM 605,Directing Online Communication,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,606,COMM 606,Perspectives on Culture and Communication,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,610,COMM 610,Theory and Practice of Mass Media,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,612,COMM 612,Quantitative Research Methods,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,633,COMM 633,Communication for Professionals,3,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,640,COMM 640,Special Topics,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,677,COMM 677,Individual Study,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,694,COMM 694,Alternate Plan Paper,,,,
Forensics and Communication,MFA,Forensics and Communication - MFA,4066,48,,Graduate,2024-2025,Unrestricted Electives,,,Communication ,Choose6 - 9 Credit(s).,COMM,697,COMM 697,Internship,,,,
