ProgramName,Degree,Program,ProgID,TotalCredits,EmphasisName,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Course,Title,Credits,PreReq,CoReq,DiverseCultures
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Common Core,,,,,GWS,110,GWS 110,Introduction to Gender,4,,,Purple
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Common Core,,,,,GWS,220,GWS 220,Sex and Gender Worldwide,4,,,Purple
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Common Core,,,,,GWS,310,GWS 310,Feminist Thought,4,,,
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Common Core,,,,,GWS,330,GWS 330,Feminist Activism and Social Justice,4,,,
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Common Core,,,,,GWS,340,GWS 340,Undergraduate Seminar,4, GWS 110 or GWS 220 or consent ,,
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,, ,Choose  12 Credit(s).,AIS,240W,AIS 240W,American Indian Women,3,,,Purple
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,, ,Choose  12 Credit(s).,ANTH,432,ANTH 432,"Kinship, Marriage and Family",3,,,
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,, ,Choose  12 Credit(s).,ANTH,433,ANTH 433,Anthropology of Gender,4," ANTH 101, ANTH 230, or consent ",,
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,, ,Choose  12 Credit(s).,ART,419,ART 419,Gender in Art,3, ART 261 or consent ,,
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,, ,Choose  12 Credit(s).,BIOL,102,BIOL 102,Biology of Women,3,,,
Gender and Women's Studies,BA,Gender and Women's Studies - BA,227,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,, ,Choose  12 Credit(s).,CJ,324,CJ 324,Women in the Criminal Justice System,3,,,
