ProgramName,Degree,PrgoramName with Degree,ProgID,TotalCredits,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Title,Credits,PreReq,CoReq,DiverseCultures,Unnamed: 19
Elementary Math Pedagogy,GC,Elementary Math Pedagogy - GC,201528100,9,Graduate,2024-2025,Common Core,,,,,ELE,605,Equitable Practices for Teaching Elementary Mathematics,3,,,,
Elementary Math Pedagogy,GC,Elementary Math Pedagogy - GC,201528100,9,Graduate,2024-2025,Common Core,,,,,ELE,644,Cultivating Equity through Formative Assessment in Elementary Mathematics,3,,,,
Elementary Math Pedagogy,GC,Elementary Math Pedagogy - GC,201528100,9,Graduate,2024-2025,Common Core,,,,,ELE,646,Creating Inclusive Spaces for Learning Elementary Mathematics,3,,,,
