ProgramName,Degree,Program,ProgID,TotalCredits,EmphasisName,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Course,Title,Credits,PreReq,CoReq,DiverseCultures
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice A Select one course from the following:,Choose3 - 4 Credit(s).,GEOG,103,GEOG 103,Introductory Cultural Geography,3,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice A Select one course from the following:,Choose3 - 4 Credit(s).,HUM,281W,HUM 281W,Human Diversity and Humanities Traditions,4,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice A Select one course from the following:,Choose3 - 4 Credit(s).,KSP,220W,KSP 220W,Human Relations in a Multicultural Society,3,,,Gold
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice A Select one course from the following:,Choose3 - 4 Credit(s).,PHIL,115W,PHIL 115W,"Philosophy of Race, Class and Gender",3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice A Select one course from the following:,Choose3 - 4 Credit(s).,PHIL,205W,PHIL 205W,"Culture, Identity, and Diversity",3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,AIS,101,AIS 101,Introduction to American Indigenous Studies,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,AIS,210W,AIS 210W,Oral Traditions,3,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,AIS,230W,AIS 230W,American Indians of Minnesota,3,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,AIS,240W,AIS 240W,American Indian Women,3,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,CDIS,290,CDIS 290,Introduction to Communication Disorders,3,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,ETHN,201W,ETHN 201W,Perspectives on African Americans,3,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,ETHN,203W,ETHN 203W,Perspectives on Asian Americans,3,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,ETHN,204W,ETHN 204W,Perspectives on Latinos/Hispanics,3,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,GWS,110,GWS 110,Introduction to Gender,4,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,GWS,110W,GWS 110W,Introduction to Gender,4,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,GWS,220,GWS 220,Sex and Gender Worldwide,4,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,GWS,220W,GWS 220W,Sex and Gender Worldwide,4,,,Purple
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,GWS,225,GWS 225,Queer America,4,,,Gold
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,GWS,225W,GWS 225W,Queer America,4,,,Gold
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Diversity and Social Justice B Select one course from the following:,Choose3 - 4 Credit(s).,REHB,110W,REHB 110W,Sensitivity to Disability,3,,,Gold
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Human Development Select one course from the following:,Choose3 - 4 Credit(s).,FCS,301,FCS 301,Lifespan Development,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Human Development Select one course from the following:,Choose3 - 4 Credit(s).,KSP,235,KSP 235,Human Development,3,,,
Social Work,BSSW,Social Work - BSSW,6891,120,,Undergraduate,2024-2025,Required General Education,,,Human Development Select one course from the following:,Choose3 - 4 Credit(s).,PSYC,343,PSYC 343,Introduction to Developmental Psychology,4, PSYC 101 ,,
