ProgramName,Degree,Program,ProgID,TotalCredits,EmphasisName,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Course,Title,Credits,PreReq,CoReq,DiverseCultures
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Common Core,,,,,STAT,550,STAT 550,Regression Analysis,3,MATH 354 or STAT 354 or (MATH 455 or MATH 555) or (STAT 455 or STAT 555) with “C” (2.0) or better or consent.,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Common Core,,,,,STAT,555,STAT 555,Theory of Statistics I,4,MATH 223 with “C” (2.0) or better or consent.,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Common Core,,,,,STAT,556,STAT 556,Theory of Statistics II,4,(MATH 455 or MATH 555) or (STAT 455 or STAT 555) with “C” (2.0) or better or consent.,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Other Graduation Requirements,,,Thesis or Alternate Plan Paper ,Choose1 - 4 Credit(s).,STAT,694,STAT 694,Alternate Plan Paper,1-2,Consent,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Other Graduation Requirements,,,Thesis or Alternate Plan Paper ,Choose1 - 4 Credit(s).,STAT,699,STAT 699,Thesis,1-4,Consent,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Restricted Electives,Restricted Electives ,,,Choose15 - 26 Credit(s).,MATH,620,MATH 620,Applied Mathematics,3,MATH 321 and (MATH 417 or MATH 517) and (MATH 447 or MATH 547) or consent.,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Restricted Electives,Restricted Electives ,,,Choose15 - 26 Credit(s).,MATH,621,MATH 621,Topics in Applied Mathematics,3,(MATH 417 or MATH 517) and (MATH 422 or MATH 522) and (MATH 447 or MATH 547) or consent.,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Restricted Electives,Restricted Electives ,,,Choose15 - 26 Credit(s).,MATH,628,MATH 628,Numerical Optimization,3,MATH 517 and MATH 547,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Restricted Electives,Restricted Electives ,,,Choose15 - 26 Credit(s).,MATH,672,MATH 672,Numerical Analysis of Differential Equations,3,MATH 321 and (MATH 470 or MATH 570) or consent.,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Restricted Electives,Restricted Electives ,,,Choose15 - 26 Credit(s).,MATH,674,MATH 674,Computations in Linear Algebra,3,(MATH 447 or MATH 547) and (MATH 470 or MATH 570) or consent.,,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Restricted Electives,Restricted Electives ,,,Choose15 - 26 Credit(s).,STAT,644,STAT 644,Bayesian Data Analysis,3,"MATH/STAT 455/555 and STAT 450/550, or consent",,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Restricted Electives,Restricted Electives ,,,Choose15 - 26 Credit(s).,STAT,650,STAT 650,Time Series Analysis and Forecasting,3,"MATH/STAT 455/555 and MATH/STAT 450/550, with ""C"" (2.0) or better, or consent.",,
Applied Statistics,MS,Applied Statistics - MS,205551141,34,,Graduate,2024-2025,Restricted Electives,Restricted Electives ,,,Choose15 - 26 Credit(s).,STAT,653,STAT 653,Linear Models,3,"MATH/STAT 455/555 and STAT 450/550 with “C” (2.0) or higher, or consent.",,
