ProgramName,Degree,Program,ProgID,TotalCredits,EmphasisName,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Course,Title,Credits,PreReq,CoReq,DiverseCultures
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,Civilization ,Choose1 - 4 Credit(s).,GER,343,GER 343,German Civilization,1-4, Completion of GER 202 or equivalent ,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,Composition & Conversation ,Choose  4 Credit(s).,GER,341,GER 341,(German) Composition and Conversation,4, completion of GER 202 or equivalent. ,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,Language ,Choose1 - 4 Credit(s).,GER,340,GER 340,(German) Topics in Language,1-4, Two years of university level German or equivalent. ,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,Literature ,Choose1 - 8 Credit(s).,GER,342,GER 342,Selected Readings,1-4, Completion of GER 202 or equivalent ,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,Literature ,Choose1 - 8 Credit(s).,GER,442,GER 442,German Literature,1-4, Completion of readings GER 302 or equivalent,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,methods ,Choose  8 Credit(s).,WLC,460,WLC 460,Methods of Teaching Modern Languages,3, Students must demonstrate sufficient language competence in the target language so as to be able to teach courses exclusively in the target language. See content faculty for evaluation. ,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,methods ,Choose  8 Credit(s).,WLC,461,WLC 461,Applied Modern Language Teaching Methods,1,,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,methods ,Choose  8 Credit(s).,WLC,462,WLC 462,Foreign Languages in the Elementary School (FLES) Methods,3, Students must demonstrate sufficient language competence in the target language so as to be able to teach courses exclusively in the target language. See content faculty for evaluation. ,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Common Core,,,methods ,Choose  8 Credit(s).,WLC,463,WLC 463,Applied FLES Methods,1,,,
German Teaching,BS,German Teaching - BS,4277,120,,Undergraduate,2024-2025,Major Restricted Electives,,,Electives ,Choose1 - 10 Credit(s).,GER,293,GER 293,Supervised Study Abroad: Intermediate,1-4,,,
