ProgramName,Degree,PrgoramName with Degree,ProgID,TotalCredits,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Title,Credits,PreReq,CoReq,DiverseCultures,Unnamed: 19
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Common Core,,,,,MET,625,Advanced Project Management,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Common Core,,,,,MET,627,Six Sigma from an Industrial Perspective,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Common Core,,,,,MET,654,Design of Experiments,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,507,Manufacturing Resource Planning and Control,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,523,Ergonomics & Work Measurement,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,525,Project & Value Management,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,526,Logistics & Transportation,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,527,Quality Management Systems,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,528,Lean Manufacturing,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,555,Project and Value Management II,3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,645,Computer-Aided Engineering,1-3,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,678,Manufacturing Processes,2,,,,
Manufacturing Engineering Technology,MS,Manufacturing Engineering Technology - MS,4493,34,Graduate,2024-2025,Restricted Electives,,,Manufacturing ,Choose6 - 18 Credit(s).,MET,679,Advanced Manufacturing Automation,3,,,,
